,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,
,,,,,,,,,,,,Price,,Total Return Price,
,,,,  Consumer,,,,,Real,,Real,Earnings,,Earnings,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,,Ratio,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,,TR P/E10 or,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,165.03,7.83,440.91,11.27,30.12,15.46,,19.86,
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,164.39,7.69,440.92,10.89,29.20,15.36,,19.73,
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,165.34,7.73,445.19,10.75,28.95,15.42,,19.81,
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,159.08,7.67,430.05,10.49,28.36,14.81,,19.03,
1888.04,5.10,0.24,0.33,8.18,1888.29,3.62,161.56,7.71,438.50,10.35,28.09,15.02,,19.30,
1888.05,5.17,0.24,0.32,8.09,1888.37,3.60,165.70,7.75,451.50,10.20,27.80,15.39,,19.77,
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,162.49,7.78,444.51,10.05,27.50,15.08,,19.38,
1888.07,5.14,0.24,0.30,8.09,1888.54,3.56,164.74,7.64,452.42,9.67,26.56,15.28,,19.64,
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,168.27,7.59,463.84,9.40,25.91,15.60,,20.05,
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,172.43,7.53,477.05,9.13,25.27,15.99,,20.54,
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,169.48,7.39,470.58,8.77,24.34,15.72,,20.19,
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,164.09,7.26,457.28,8.40,23.41,15.22,,19.56,
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,160.95,7.20,450.23,8.14,22.77,14.95,,19.21,
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,169.95,7.43,477.11,8.54,23.97,15.80,,20.31,
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,173.96,7.49,490.14,8.75,24.66,16.19,,20.81,
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,172.43,7.56,487.60,8.97,25.37,16.07,,20.65,
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,172.10,7.53,488.44,9.08,25.77,16.05,,20.63,
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,181.17,7.69,516.00,9.42,26.84,16.92,,21.73,
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,184.23,7.66,526.54,9.54,27.25,17.22,,22.11,
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,180.49,7.63,517.66,9.65,27.67,16.89,,21.68,
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,182.87,7.60,526.31,9.76,28.10,17.13,,21.97,
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,184.99,7.48,534.19,9.75,28.17,17.35,,22.24,
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,181.62,7.46,526.27,9.86,28.58,17.05,,21.84,
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,179.94,7.43,523.19,9.98,29.02,16.91,,21.64,
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,176.75,7.31,515.69,9.97,29.08,16.61,,21.25,
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,183.21,7.49,536.36,10.19,29.83,17.22,,22.02,
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,181.17,7.49,532.21,10.16,29.84,17.03,,21.76,
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,179.81,7.49,530.04,10.13,29.86,16.90,,21.58,
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,183.55,7.49,542.92,10.10,29.89,17.26,,22.02,
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,189.02,7.40,560.93,9.95,29.52,17.79,,22.68,
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,187.68,7.40,558.76,9.92,29.54,17.68,,22.53,
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,186.33,7.40,556.59,9.90,29.56,17.59,,22.38,
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,175.46,7.14,525.90,9.51,28.51,16.60,,21.10,
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,170.51,7.05,512.82,9.37,28.20,16.17,,20.54,
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,162.82,7.05,491.46,9.35,28.22,15.48,,19.65,
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,154.60,7.22,468.46,9.55,28.92,14.75,,18.70,
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,150.99,7.22,459.34,9.52,28.96,14.44,,18.31,
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,160.80,7.31,491.05,9.77,29.85,15.43,,19.55,
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,160.83,7.22,492.99,9.79,30.01,15.48,,19.59,
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,156.00,7.14,480.00,9.81,30.19,15.05,,19.04,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,159.29,7.05,491.94,9.83,30.36,15.41,,19.47,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,160.54,7.14,497.63,10.08,31.24,15.57,,19.66,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,161.13,7.31,501.35,10.47,32.56,15.66,,19.76,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,160.43,7.40,501.09,10.74,33.53,15.62,,19.69,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,165.81,7.40,519.82,10.87,34.09,16.16,,20.36,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,181.51,7.49,570.98,11.15,35.08,17.71,,22.28,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,181.51,7.49,572.94,11.30,35.66,17.72,,22.26,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,181.05,7.59,573.48,11.58,36.68,17.67,,22.19,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,186.57,7.59,592.96,11.72,37.27,18.21,,22.83,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,194.95,7.84,621.69,12.12,38.64,19.02,,23.82,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,195.30,7.90,624.92,12.21,39.06,19.04,,23.81,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,202.69,8.17,650.73,12.62,40.53,19.74,,24.66,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,205.06,8.35,660.58,12.89,41.51,19.94,,24.88,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,205.06,8.40,662.84,12.98,41.95,19.91,,24.81,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,203.96,8.47,661.55,13.07,42.39,19.77,,24.60,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,198.59,8.31,646.38,12.82,41.71,19.21,,23.88,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,198.84,8.25,649.44,12.74,41.60,19.20,,23.85,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,193.89,8.31,635.52,12.83,42.04,18.69,,23.19,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,197.78,8.37,650.57,12.91,42.48,19.04,,23.60,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,192.08,8.22,634.08,12.67,41.84,18.46,,22.86,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,187.64,8.17,621.66,12.60,41.74,18.01,,22.28,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,184.14,7.90,612.25,11.84,39.38,17.66,,21.82,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,178.70,7.84,596.35,11.41,38.06,17.13,,21.15,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,176.42,8.06,590.96,11.38,38.12,16.90,,20.86,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,178.60,8.18,600.54,11.21,37.69,17.10,,21.10,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,164.82,8.32,556.56,11.04,37.28,15.78,,19.47,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,161.01,8.56,546.11,11.00,37.32,15.42,,19.03,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,149.84,8.81,510.69,10.96,37.36,14.35,,17.73,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,152.26,9.21,521.57,11.07,37.93,14.59,,18.03,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,156.65,8.87,539.13,10.31,35.47,15.01,,18.57,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,159.21,8.79,550.47,9.85,34.04,15.27,,18.90,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,166.00,9.05,576.55,9.78,33.96,15.94,,19.74,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,162.36,9.20,566.55,9.57,33.40,15.61,,19.34,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,163.46,9.33,573.12,9.52,33.39,15.74,,19.52,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,168.06,9.34,591.99,9.34,32.88,16.20,,20.11,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,178.07,9.48,630.01,9.28,32.83,17.19,,21.34,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,180.44,9.35,641.15,8.95,31.80,17.43,,21.66,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,173.73,9.21,620.02,8.62,30.76,16.81,,20.90,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,171.36,9.08,614.27,8.29,29.72,16.61,,20.66,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,167.80,8.95,604.21,7.96,28.67,16.29,,20.29,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,169.22,8.57,611.86,7.42,26.82,16.46,,20.51,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,169.51,8.32,615.45,7.00,25.41,16.52,,20.61,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,168.91,8.43,615.80,6.88,25.07,16.50,,20.60,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,168.91,8.30,618.33,6.55,23.98,16.54,,20.67,
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,169.78,8.29,624.04,6.32,23.22,16.67,,20.86,
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,167.80,8.22,619.30,6.61,24.41,16.52,,20.69,
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,165.43,8.16,613.07,6.91,25.61,16.33,,20.47,
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,165.43,8.09,615.57,7.21,26.81,16.36,,20.53,
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,165.35,7.69,617.64,7.19,26.85,16.39,,20.58,
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,172.04,7.53,644.98,7.37,27.63,17.08,,21.46,
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,173.03,7.36,650.99,7.55,28.39,17.21,,21.63,
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,176.15,7.40,665.04,7.93,29.94,17.55,,22.06,
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,181.24,7.44,686.61,8.32,31.54,18.07,,22.73,
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,182.38,7.38,693.24,8.61,32.72,18.20,,22.89,
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,179.73,7.31,685.49,8.89,33.91,17.94,,22.57,
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,173.68,7.25,664.71,9.18,35.12,17.34,,21.81,
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,165.76,7.29,636.74,9.59,36.85,16.55,,20.82,
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,166.18,7.36,640.72,9.60,37.02,16.58,,20.86,
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,175.70,7.43,679.80,9.61,37.17,17.52,,22.04,
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,172.94,7.40,671.49,9.48,36.79,17.23,,21.69,
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,177.08,7.48,690.01,9.48,36.95,17.64,,22.20,
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,178.91,7.55,699.59,9.49,37.09,17.83,,22.43,
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,178.32,7.64,699.77,9.49,37.26,17.78,,22.37,
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,166.76,7.60,656.90,9.36,36.86,16.64,,20.93,
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,157.27,7.57,621.98,9.22,36.45,15.70,,19.76,
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,165.52,7.53,657.12,9.08,36.05,16.54,,20.82,
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,164.26,7.28,654.51,8.68,34.59,16.44,,20.69,
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,170.47,7.04,681.57,8.30,33.19,17.09,,21.51,
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,164.24,7.01,659.01,8.17,32.79,16.50,,20.77,
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,169.07,7.21,680.80,8.75,35.22,17.03,,21.43,
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,167.47,7.21,676.77,9.08,36.70,16.89,,21.26,
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,167.87,7.21,680.81,9.41,38.18,16.96,,21.33,
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,165.09,7.32,672.01,9.89,40.27,16.70,,21.00,
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,168.41,7.43,688.07,10.39,42.45,17.05,,21.44,
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,176.26,7.43,722.65,10.73,44.00,17.85,,22.43,
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,184.10,7.43,757.34,11.07,45.56,18.65,,23.42,
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,187.54,7.11,773.95,10.92,45.08,19.01,,23.84,
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,191.09,6.91,790.95,10.94,45.26,19.37,,24.27,
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,187.59,7.01,778.89,11.41,47.40,19.03,,23.81,
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,180.97,7.01,753.84,11.74,48.91,18.36,,22.94,
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,184.87,7.01,772.48,12.06,50.41,18.75,,23.40,
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,189.92,7.07,796.09,12.19,51.11,19.25,,23.99,
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,186.87,7.03,785.72,12.15,51.10,18.92,,23.55,
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,178.42,7.10,752.72,12.28,51.80,18.04,,22.44,
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,175.35,7.16,742.28,12.41,52.51,17.71,,22.00,
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,174.57,6.75,741.35,11.71,49.73,17.60,,21.84,
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,194.16,7.29,827.10,12.66,53.94,19.54,,24.23,
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,197.71,7.46,844.88,12.97,55.43,19.86,,24.60,
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,205.10,7.52,879.16,13.10,56.17,20.54,,25.42,
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,204.71,7.59,880.20,13.23,56.90,20.44,,25.26,
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,200.43,7.66,864.54,13.36,57.63,19.95,,24.63,
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,207.05,7.72,895.85,13.49,58.38,20.53,,25.32,
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,216.80,7.67,940.79,13.43,58.28,21.40,,26.37,
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,233.29,7.70,1015.17,13.84,60.24,22.93,,28.22,
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,235.49,7.53,1027.44,13.87,60.52,23.05,,28.33,
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,238.85,7.56,1044.84,14.27,62.45,23.28,,28.57,
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,238.56,7.48,1046.34,14.48,63.51,23.15,,28.37,
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,228.62,7.52,1005.49,14.88,65.45,22.09,,27.03,
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,220.49,7.45,972.44,15.07,66.48,21.21,,25.92,
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,225.12,7.38,995.56,15.26,67.50,21.56,,26.31,
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,227.85,7.31,1010.36,15.45,68.51,21.73,,26.47,
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,216.92,7.07,964.51,15.24,67.76,20.59,,25.04,
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,213.24,7.01,950.71,15.41,68.72,20.15,,24.48,
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,214.62,6.95,959.48,15.59,69.69,20.20,,24.49,
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,197.60,6.89,885.92,15.76,70.64,18.51,,22.42,
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,200.22,7.14,900.36,15.76,70.85,18.67,,22.59,
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,201.41,7.30,908.42,15.57,70.22,18.70,,22.60,
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,203.03,7.54,918.57,15.57,70.43,18.78,,22.66,
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,205.62,7.78,933.24,15.57,70.66,18.94,,22.83,
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,200.67,8.22,913.88,15.95,72.63,18.40,,22.17,
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,197.09,8.58,900.84,16.14,73.79,17.99,,21.67,
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,194.69,8.72,893.18,15.95,73.16,17.69,,21.29,
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,199.78,9.08,920.02,16.14,74.35,18.07,,21.75,
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,192.70,9.22,890.92,15.95,73.73,17.34,,20.87,
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,202.14,9.59,938.27,16.14,74.94,18.10,,21.78,
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,217.95,9.84,1015.45,16.14,75.22,19.42,,23.37,
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,233.95,10.22,1093.99,16.35,76.44,20.74,,24.95,
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,237.79,10.15,1115.89,16.20,76.03,20.98,,25.22,
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,246.89,10.33,1162.65,16.46,77.50,21.68,,26.05,
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,255.75,10.39,1208.42,16.52,78.04,22.35,,26.84,
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,280.71,10.58,1330.53,16.78,79.55,24.41,,29.29,
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,266.57,10.63,1267.72,16.84,80.08,23.06,,27.66,
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,293.12,10.69,1398.23,16.90,80.60,25.24,,30.24,
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,270.05,10.61,1292.38,16.74,80.13,23.14,,27.71,
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,270.42,10.54,1298.33,16.59,79.66,23.08,,27.61,
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,265.79,10.47,1280.31,16.45,79.22,22.59,,27.01,
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,262.80,10.52,1270.13,16.50,79.76,22.25,,26.59,
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,265.21,10.45,1286.00,16.36,79.31,22.38,,26.71,
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,257.84,10.38,1254.44,16.22,78.90,21.68,,25.87,
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,266.52,10.53,1300.97,16.77,81.84,22.34,,26.64,
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,268.82,10.56,1316.48,17.12,83.86,22.46,,26.76,
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,269.15,10.59,1322.41,17.48,85.88,22.41,,26.67,
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,275.03,10.49,1355.58,17.62,86.85,22.82,,27.14,
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,271.15,10.39,1340.74,17.76,87.83,22.43,,26.64,
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,266.41,10.30,1321.56,17.90,88.78,21.96,,26.06,
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,272.43,10.32,1355.68,18.24,90.77,22.39,,26.53,
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,283.01,10.47,1412.66,18.80,93.86,23.17,,27.42,
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,280.35,10.37,1403.71,18.93,94.77,22.86,,27.02,
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,253.78,9.72,1274.70,18.01,90.48,20.60,,24.33,
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,252.23,10.08,1271.15,18.95,95.52,20.41,,24.08,
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,243.68,9.99,1232.24,19.07,96.44,19.63,,23.15,
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,253.27,9.93,1284.95,18.61,94.43,20.32,,23.93,
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,251.78,9.98,1281.57,18.36,93.46,20.11,,23.67,
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,250.14,10.37,1277.66,18.73,95.67,19.88,,23.40,
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,239.93,10.42,1229.91,18.47,94.70,18.98,,22.33,
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,240.76,10.72,1238.74,18.64,95.89,18.95,,22.29,
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,227.45,10.77,1174.90,18.37,94.91,17.82,,20.96,
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,217.00,10.82,1125.56,18.11,93.94,16.92,,19.91,
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,210.03,10.88,1094.11,17.84,92.96,16.30,,19.19,
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,202.60,10.80,1060.12,17.38,90.94,15.65,,18.45,
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,198.31,10.98,1042.43,17.32,91.04,15.25,,18.00,
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,201.28,11.16,1062.96,17.25,91.11,15.41,,18.20,
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,210.57,11.22,1116.98,16.99,90.11,16.04,,18.97,
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,209.18,10.86,1114.37,16.49,87.87,15.86,,18.78,
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,198.97,10.51,1064.65,16.02,85.71,15.02,,17.80,
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,200.61,10.53,1078.12,16.10,86.52,15.08,,17.90,
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,207.93,10.54,1122.16,16.18,87.32,15.57,,18.49,
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,208.33,10.68,1129.15,16.45,89.17,15.53,,18.46,
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,208.65,10.58,1135.67,16.35,88.97,15.47,,18.42,
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,217.31,10.47,1187.52,16.24,88.75,16.04,,19.11,
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,222.06,10.24,1218.19,15.94,87.46,16.30,,19.45,
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,229.22,10.02,1262.02,15.66,86.20,16.74,,19.99,
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,242.68,9.92,1340.70,15.55,85.93,17.63,,21.07,
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,250.09,9.59,1386.02,15.10,83.69,18.08,,21.61,
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,252.54,9.49,1403.98,15.00,83.39,18.16,,21.72,
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,258.05,9.54,1439.03,15.46,86.21,18.46,,22.09,
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,269.37,9.59,1506.65,15.92,89.03,19.17,,22.94,
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,280.17,9.75,1571.59,16.56,92.91,19.83,,23.74,
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,276.77,9.80,1557.07,17.03,95.79,19.48,,23.33,
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,266.17,9.97,1502.13,17.69,99.85,18.63,,22.31,
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,269.30,10.02,1524.51,18.16,102.82,18.74,,22.45,
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,277.76,10.07,1577.13,18.63,105.79,19.21,,23.01,
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,284.82,10.01,1621.95,18.88,107.54,19.57,,23.45,
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,289.03,10.18,1650.77,19.57,111.78,19.74,,23.65,
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,293.10,10.23,1678.89,20.04,114.80,19.90,,23.83,
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,288.22,10.16,1655.80,20.28,116.49,19.44,,23.28,
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,292.02,10.10,1682.49,20.51,118.16,19.58,,23.43,
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,302.13,10.28,1745.62,20.74,119.82,20.13,,24.08,
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,299.98,10.46,1738.28,20.97,121.50,19.87,,23.75,
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,292.64,10.64,1700.84,21.20,123.20,19.26,,23.02,
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,288.66,10.81,1682.95,21.43,124.93,18.88,,22.56,
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,277.88,10.87,1625.41,21.42,125.27,18.05,,21.57,
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,281.51,11.05,1652.04,21.64,127.01,18.17,,21.72,
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,283.71,11.61,1670.58,22.62,133.22,18.20,,21.75,
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,297.84,11.53,1759.47,22.35,132.01,18.97,,22.67,
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,303.61,11.58,1799.26,22.32,132.30,19.20,,22.94,
